"","ibgeID","cidade","estado","pop"
"2692","3138708","Luminárias","MG",5446
"2693","3138807","Luz","MG",18215
"2694","3138906","Machacalis","MG",7111
"2695","3139003","Machado","MG",42133
"2696","3139102","Madre de Deus de Minas","MG",5098
"2697","3139201","Malacacheta","MG",18650
"2698","3139250","Mamonas","MG",6543
"2699","3139300","Manga","MG",18407
"2700","3139409","Manhuaçu","MG",90229
"2701","3139508","Manhumirim","MG",22707
"2702","3139607","Mantena","MG",27644
"2703","3139706","Maravilhas","MG",7976
"2704","3139805","Mar de Espanha","MG",12814
"2705","3139904","Maria da Fé","MG",14095
"2706","3140001","Mariana","MG",60724
"2707","3140100","Marilac","MG",4115
"2708","3140159","Mário Campos","MG",15416
"2709","3140209","Maripá de Minas","MG",2973
"2710","3140308","Marliéria","MG",4039
"2711","3140407","Marmelópolis","MG",2755
"2712","3140506","Martinho Campos","MG",13388
"2713","3140530","Martins Soares","MG",8417
"2714","3140555","Mata Verde","MG",8586
"2715","3140605","Materlândia","MG",4459
"2716","3140704","Mateus Leme","MG",31086
"2717","3140803","Matias Barbosa","MG",14468
"2718","3140852","Matias Cardoso","MG",11157
"2719","3140902","Matipó","MG",18908
"2720","3141009","Mato Verde","MG",12459
"2721","3141108","Matozinhos","MG",37820
"2722","3141207","Matutina","MG",3749
"2723","3141306","Medeiros","MG",3802
"2724","3141405","Medina","MG",20820
"2725","3141504","Mendes Pimentel","MG",6446
"2726","3141603","Mercês","MG",10739
"2727","3141702","Mesquita","MG",5605
"2728","3141801","Minas Novas","MG",31484
"2729","3141900","Minduri","MG",3894
"2730","3142007","Mirabela","MG",13589
"2731","3142106","Miradouro","MG",10754
"2732","3142205","Miraí","MG",15014
"2733","3142254","Miravânia","MG",4888
"2734","3142304","Moeda","MG",4919
"2735","3142403","Moema","MG",7517
"2736","3142502","Monjolos","MG",2220
"2737","3142601","Monsenhor Paulo","MG",8688
"2738","3142700","Montalvânia","MG",14877
"2739","3142809","Monte Alegre de Minas","MG",21120
"2740","3142908","Monte Azul","MG",20854
"2741","3143005","Monte Belo","MG",13166
"2742","3143104","Monte Carmelo","MG",47809
"2743","3143153","Monte Formoso","MG",4906
"2744","3143203","Monte Santo de Minas","MG",21524
"2745","3143302","Montes Claros","MG",409341
"2746","3143401","Monte Sião","MG",23803
"2747","3143450","Montezuma","MG",8249
"2748","3143500","Morada Nova de Minas","MG",8863
"2749","3143609","Morro da Garça","MG",2462
"2750","3143708","Morro do Pilar","MG",3182
"2751","3143807","Munhoz","MG",6029
"2752","3143906","Muriaé","MG",108763
"2753","3144003","Mutum","MG",26979
"2754","3144102","Muzambinho","MG",20569
"2755","3144201","Nacip Raydan","MG",3220
"2756","3144300","Nanuque","MG",40750
"2757","3144359","Naque","MG",6996
"2758","3144375","Natalândia","MG",3311
"2759","3144409","Natércia","MG",4730
"2760","3144508","Nazareno","MG",8608
"2761","3144607","Nepomuceno","MG",26769
"2762","3144656","Ninheira","MG",10295
"2763","3144672","Nova Belém","MG",3190
"2764","3144706","Nova Era","MG",17578
"2765","3144805","Nova Lima","MG",94889
"2766","3144904","Nova Módica","MG",3600
"2767","3145000","Nova Ponte","MG",15545
"2768","3145059","Nova Porteirinha","MG",7500
"2769","3145109","Nova Resende","MG",16723
"2770","3145208","Nova Serrana","MG",102693
"2771","3145307","Novo Cruzeiro","MG",31331
"2772","3145356","Novo Oriente de Minas","MG",10755
"2773","3145372","Novorizonte","MG",5299
"2774","3145406","Olaria","MG",1747
"2775","3145455","Olhos-d'Água","MG",6096
"2776","3145505","Olímpio Noronha","MG",2787
"2777","3145604","Oliveira","MG",41687
"2778","3145703","Oliveira Fortes","MG",2133
"2779","3145802","Onça de Pitangui","MG",3148
"2780","3145851","Oratórios","MG",4655
"2781","3145877","Orizânia","MG",8018
"2782","3145901","Ouro Branco","MG",39500
"2783","3146008","Ouro Fino","MG",33639
"2784","3146107","Ouro Preto","MG",74281
"2785","3146206","Ouro Verde de Minas","MG",5934
"2786","3146255","Padre Carvalho","MG",6378
"2787","3146305","Padre Paraíso","MG",20154
"2788","3146404","Paineiras","MG",4486
"2789","3146503","Pains","MG",8283
"2790","3146552","Pai Pedro","MG",6089
"2791","3146602","Paiva","MG",1529
"2792","3146701","Palma","MG",6616
"2793","3146750","Palmópolis","MG",5507
"2794","3146909","Papagaios","MG",15674
"2795","3147006","Paracatu","MG",93158
"2796","3147105","Pará de Minas","MG",93969
"2797","3147204","Paraguaçu","MG",21513
"2798","3147303","Paraisópolis","MG",21083
"2799","3147402","Paraopeba","MG",24540
"2800","3147501","Passabém","MG",1649
"2801","3147600","Passa Quatro","MG",16344
"2802","3147709","Passa Tempo","MG",8084
"2803","3147808","Passa Vinte","MG",2039
"2804","3147907","Passos","MG",114679
"2805","3147956","Patis","MG",5972
"2806","3148004","Patos de Minas","MG",152488
"2807","3148103","Patrocínio","MG",90757
"2808","3148202","Patrocínio do Muriaé","MG",5684
"2809","3148301","Paula Cândido","MG",9571
"2810","3148400","Paulistas","MG",4830
"2811","3148509","Pavão","MG",8450
"2812","3148608","Peçanha","MG",17541
"2813","3148707","Pedra Azul","MG",24324
"2814","3148756","Pedra Bonita","MG",7097
"2815","3148806","Pedra do Anta","MG",3052
"2816","3148905","Pedra do Indaiá","MG",3972
"2817","3149002","Pedra Dourada","MG",2504
"2818","3149101","Pedralva","MG",11195
"2819","3149150","Pedras de Maria da Cruz","MG",12107
"2820","3149200","Pedrinópolis","MG",3635
"2821","3149309","Pedro Leopoldo","MG",64258
"2822","3149408","Pedro Teixeira","MG",1807
"2823","3149507","Pequeri","MG",3320
"2824","3149606","Pequi","MG",4406
"2825","3149705","Perdigão","MG",11506
"2826","3149804","Perdizes","MG",16168
"2827","3149903","Perdões","MG",21390
"2828","3149952","Periquito","MG",6810
"2829","3150000","Pescador","MG",4252
"2830","3150109","Piau","MG",2748
"2831","3150158","Piedade de Caratinga","MG",8566
"2832","3150208","Piedade de Ponte Nova","MG",4140
"2833","3150307","Piedade do Rio Grande","MG",4497
"2834","3150406","Piedade dos Gerais","MG",4982
"2835","3150505","Pimenta","MG",8660
"2836","3150539","Pingo d'Água","MG",4941
"2837","3150570","Pintópolis","MG",7507
"2838","3150604","Piracema","MG",6409
"2839","3150703","Pirajuba","MG",6199
"2840","3150802","Piranga","MG",17626
"2841","3150901","Piranguçu","MG",5472
"2842","3151008","Piranguinho","MG",8596
"2843","3151107","Pirapetinga","MG",10752
"2844","3151206","Pirapora","MG",56428
"2845","3151305","Piraúba","MG",10787
"2846","3151404","Pitangui","MG",27989
"2847","3151503","Piumhi","MG",34691
"2848","3151602","Planura","MG",12133
"2849","3151701","Poço Fundo","MG",16791
"2850","3151800","Poços de Caldas","MG",167397
"2851","3151909","Pocrane","MG",8432
"2852","3152006","Pompéu","MG",31812
"2853","3152105","Ponte Nova","MG",59742
"2854","3152131","Ponto Chique","MG",4261
"2855","3152170","Ponto dos Volantes","MG",12121
"2856","3152204","Porteirinha","MG",37906
"2857","3152303","Porto Firme","MG",11279
"2858","3152402","Poté","MG",16555
"2859","3152501","Pouso Alegre","MG",150737
"2860","3152600","Pouso Alto","MG",5940
"2861","3152709","Prados","MG",9031
"2862","3152808","Prata","MG",27856
"2863","3152907","Pratápolis","MG",8603
"2864","3153004","Pratinha","MG",3603
"2865","3153103","Presidente Bernardes","MG",5369
"2866","3153202","Presidente Juscelino","MG",3641
"2867","3153301","Presidente Kubitschek","MG",3002
"2868","3153400","Presidente Olegário","MG",19573
"2869","3153509","Alto Jequitibá","MG",8317
"2870","3153608","Prudente de Morais","MG",10733
"2871","3153707","Quartel Geral","MG",3563
"2872","3153806","Queluzito","MG",1939
"2873","3153905","Raposos","MG",16354
"2874","3154002","Raul Soares","MG",23762
"2875","3154101","Recreio","MG",10517
"2876","3154150","Reduto","MG",7154
"2877","3154200","Resende Costa","MG",11500
"2878","3154309","Resplendor","MG",17397
"2879","3154408","Ressaquinha","MG",4808
"2880","3154457","Riachinho","MG",8136
"2881","3154507","Riacho dos Machados","MG",9481
"2882","3154606","Ribeirão das Neves","MG",334858
"2883","3154705","Ribeirão Vermelho","MG",4033
"2884","3154804","Rio Acima","MG",10312
"2885","3154903","Rio Casca","MG",13564
"2886","3155009","Rio Doce","MG",2610
"2887","3155108","Rio do Prado","MG",5150
"2888","3155207","Rio Espera","MG",5474
"2889","3155306","Rio Manso","MG",5832
"2890","3155405","Rio Novo","MG",8949
"2891","3155504","Rio Paranaíba","MG",12313
"2892","3155603","Rio Pardo de Minas","MG",30914
"2893","3155702","Rio Piracicaba","MG",14339
"2894","3155801","Rio Pomba","MG",17910
"2895","3155900","Rio Preto","MG",5476
"2896","3156007","Rio Vermelho","MG",12846
"2897","3156106","Ritápolis","MG",4604
"2898","3156205","Rochedo de Minas","MG",2305
"2899","3156304","Rodeiro","MG",8109
"2900","3156403","Romaria","MG",3533
"2901","3156452","Rosário da Limeira","MG",4594
"2902","3156502","Rubelita","MG",5995
"2903","3156601","Rubim","MG",10241
"2904","3156700","Sabará","MG",136344
"2905","3156809","Sabinópolis","MG",15470
"2906","3156908","Sacramento","MG",26185
"2907","3157005","Salinas","MG",41527
"2908","3157104","Salto da Divisa","MG",7009
"2909","3157203","Santa Bárbara","MG",31324
"2910","3157252","Santa Bárbara do Leste","MG",8147
"2911","3157278","Santa Bárbara do Monte Verde","MG",3150
"2912","3157302","Santa Bárbara do Tugúrio","MG",4430
"2913","3157336","Santa Cruz de Minas","MG",8604
"2914","3157377","Santa Cruz de Salinas","MG",4142
"2915","3157401","Santa Cruz do Escalvado","MG",4758
"2916","3157500","Santa Efigênia de Minas","MG",4409
"2917","3157609","Santa Fé de Minas","MG",3846
"2918","3157658","Santa Helena de Minas","MG",6366
"2919","3157708","Santa Juliana","MG",14003
"2920","3157807","Santa Luzia","MG",219134
"2921","3157906","Santa Margarida","MG",16208
"2922","3158003","Santa Maria de Itabira","MG",10847
"2923","3158102","Santa Maria do Salto","MG",5232
"2924","3158201","Santa Maria do Suaçuí","MG",14615
"2925","3158300","Santana da Vargem","MG",7100
"2926","3158409","Santana de Cataguases","MG",3872
"2927","3158508","Santana de Pirapama","MG",7642
"2928","3158607","Santana do Deserto","MG",3976
"2929","3158706","Santana do Garambéu","MG",2458
"2930","3158805","Santana do Jacaré","MG",4821
"2931","3158904","Santana do Manhuaçu","MG",8674
"2932","3158953","Santana do Paraíso","MG",34663
"2933","3159001","Santana do Riacho","MG",4295
"2934","3159100","Santana dos Montes","MG",3777
"2935","3159209","Santa Rita de Caldas","MG",8949
"2936","3159308","Santa Rita de Jacutinga","MG",4884
"2937","3159357","Santa Rita de Minas","MG",7212
"2938","3159407","Santa Rita de Ibitipoca","MG",3425
"2939","3159506","Santa Rita do Itueto","MG",5489
"2940","3159605","Santa Rita do Sapucaí","MG",43260
"2941","3159704","Santa Rosa da Serra","MG",3350
"2942","3159803","Santa Vitória","MG",19742
"2943","3159902","Santo Antônio do Amparo","MG",18525
"2944","3160009","Santo Antônio do Aventureiro","MG",3602
"2945","3160108","Santo Antônio do Grama","MG",3911
"2946","3160207","Santo Antônio do Itambé","MG",3838
"2947","3160306","Santo Antônio do Jacinto","MG",11640
"2948","3160405","Santo Antônio do Monte","MG",28243
"2949","3160454","Santo Antônio do Retiro","MG",7277
"2950","3160504","Santo Antônio do Rio Abaixo","MG",1765
"2951","3160603","Santo Hipólito","MG",3087
"2952","3160702","Santos Dumont","MG",46487
"2953","3160801","São Bento Abade","MG",5286
"2954","3160900","São Brás do Suaçuí","MG",3738
"2955","3160959","São Domingos das Dores","MG",5644
"2956","3161007","São Domingos do Prata","MG",17359
"2957","3161056","São Félix de Minas","MG",3369
"2958","3161106","São Francisco","MG",56323
"2959","3161205","São Francisco de Paula","MG",6527
"2960","3161304","São Francisco de Sales","MG",6238
"2961","3161403","São Francisco do Glória","MG",4844
"2962","3161502","São Geraldo","MG",12366
"2963","3161601","São Geraldo da Piedade","MG",3962
"2964","3161650","São Geraldo do Baixio","MG",4012
"2965","3161700","São Gonçalo do Abaeté","MG",8389
"2966","3161809","São Gonçalo do Pará","MG",12411
"2967","3161908","São Gonçalo do Rio Abaixo","MG",10920
"2968","3162005","São Gonçalo do Sapucaí","MG",25449
"2969","3162104","São Gotardo","MG",35469
"2970","3162203","São João Batista do Glória","MG",7453
"2971","3162252","São João da Lagoa","MG",4915
"2972","3162302","São João da Mata","MG",2749
"2973","3162401","São João da Ponte","MG",25165
"2974","3162450","São João das Missões","MG",13014
"2975","3162500","São João del Rei","MG",90082
"2976","3162559","São João do Manhuaçu","MG",11559
"2977","3162575","São João do Manteninha","MG",5859
"2978","3162609","São João do Oriente","MG",7498
"2979","3162658","São João do Pacuí","MG",4419
"2980","3162708","São João do Paraíso","MG",23618
"2981","3162807","São João Evangelista","MG",15774
"2982","3162906","São João Nepomuceno","MG",26361
"2983","3162922","São Joaquim de Bicas","MG",31578
"2984","3162948","São José da Barra","MG",7426
"2985","3162955","São José da Lapa","MG",23766
"2986","3163003","São José da Safira","MG",4268
"2987","3163102","São José da Varginha","MG",5004
"2988","3163201","São José do Alegre","MG",4196
"2989","3163300","São José do Divino","MG",3860
"2990","3163409","São José do Goiabal","MG",5420
"2991","3163508","São José do Jacuri","MG",6453
"2992","3163607","São José do Mantimento","MG",2791
"2993","3163706","São Lourenço","MG",45851
"2994","3163805","São Miguel do Anta","MG",6938
"2995","3163904","São Pedro da União","MG",4659
"2996","3164001","São Pedro dos Ferros","MG",7781
"2997","3164100","São Pedro do Suaçuí","MG",5246
"2998","3164209","São Romão","MG",12337
"2999","3164308","São Roque de Minas","MG",7051
"3000","3164407","São Sebastião da Bela Vista","MG",5504
"3001","3164431","São Sebastião da Vargem Alegre","MG",3007
"3002","3164472","São Sebastião do Anta","MG",6555
"3003","3164506","São Sebastião do Maranhão","MG",10044
"3004","3164605","São Sebastião do Oeste","MG",6775
"3005","3164704","São Sebastião do Paraíso","MG",70956
"3006","3164803","São Sebastião do Rio Preto","MG",1506
"3007","3164902","São Sebastião do Rio Verde","MG",2241
"3008","3165008","São Tiago","MG",10941
"3009","3165107","São Tomás de Aquino","MG",7021
"3010","3165206","São Thomé das Letras","MG",7089
"3011","3165305","São Vicente de Minas","MG",7753
"3012","3165404","Sapucaí-Mirim","MG",6930
"3013","3165503","Sardoá","MG",6300
"3014","3165537","Sarzedo","MG",32752
"3015","3165552","Setubinha","MG",12258
"3016","3165560","Sem-Peixe","MG",2633
"3017","3165578","Senador Amaral","MG",5356
"3018","3165602","Senador Cortes","MG",2005
"3019","3165701","Senador Firmino","MG",7812
"3020","3165800","Senador José Bento","MG",1502
"3021","3165909","Senador Modestino Gonçalves","MG",4156
"3022","3166006","Senhora de Oliveira","MG",5786
"3023","3166105","Senhora do Porto","MG",3523
"3024","3166204","Senhora dos Remédios","MG",10459
"3025","3166303","Sericita","MG",7326
"3026","3166402","Seritinga","MG",1851
"3027","3166501","Serra Azul de Minas","MG",4293
"3028","3166600","Serra da Saudade","MG",781
"3029","3166709","Serra dos Aimorés","MG",8699
"3030","3166808","Serra do Salitre","MG",11582
"3031","3166907","Serrania","MG",7669
"3032","3166956","Serranópolis de Minas","MG",4781
"3033","3167004","Serranos","MG",1963
"3034","3167103","Serro","MG",20966
"3035","3167202","Sete Lagoas","MG",239639
"3036","3167301","Silveirânia","MG",2261
"3037","3167400","Silvianópolis","MG",6238
"3038","3167509","Simão Pereira","MG",2615
"3039","3167608","Simonésia","MG",19633
"3040","3167707","Sobrália","MG",5553
"3041","3167806","Soledade de Minas","MG",6151
"3042","3167905","Tabuleiro","MG",3750
"3043","3168002","Taiobeiras","MG",34132
"3044","3168051","Taparuba","MG",3110
"3045","3168101","Tapira","MG",4773
"3046","3168200","Tapiraí","MG",1875
"3047","3168309","Taquaraçu de Minas","MG",4077
"3048","3168408","Tarumirim","MG",14326
"3049","3168507","Teixeiras","MG",11661
"3050","3168606","Teófilo Otoni","MG",140592
"3051","3168705","Timóteo","MG",89842
"3052","3168804","Tiradentes","MG",7981
"3053","3168903","Tiros","MG",6480
"3054","3169000","Tocantins","MG",16659
"3055","3169059","Tocos do Moji","MG",4101
"3056","3169109","Toledo","MG",6258
"3057","3169208","Tombos","MG",8022
"3058","3169307","Três Corações","MG",79482
"3059","3169356","Três Marias","MG",32356
"3060","3169406","Três Pontas","MG",56746
"3061","3169505","Tumiritinga","MG",6732
"3062","3169604","Tupaciguara","MG",25327
"3063","3169703","Turmalina","MG",19964
"3064","3169802","Turvolândia","MG",5040
"3065","3169901","Ubá","MG",115552
"3066","3170008","Ubaí","MG",12533
"3067","3170057","Ubaporanga","MG",12471
"3068","3170107","Uberaba","MG",333783
"3069","3170206","Uberlândia","MG",691305
"3070","3170305","Umburatiba","MG",2611
"3071","3170404","Unaí","MG",84378
"3072","3170438","União de Minas","MG",4304
"3073","3170479","Uruana de Minas","MG",3264
"3074","3170503","Urucânia","MG",10358
"3075","3170529","Urucuia","MG",16865
"3076","3170578","Vargem Alegre","MG",6480
"3077","3170602","Vargem Bonita","MG",2153
"3078","3170651","Vargem Grande do Rio Pardo","MG",5007
"3079","3170701","Varginha","MG",135558
"3080","3170750","Varjão de Minas","MG",7036
"3081","3170800","Várzea da Palma","MG",39493
"3082","3170909","Varzelândia","MG",19320
"3083","3171006","Vazante","MG",20590
"3084","3171030","Verdelândia","MG",9355
"3085","3171071","Veredinha","MG",5720
"3086","3171105","Veríssimo","MG",3999
"3087","3171154","Vermelho Novo","MG",4839
"3088","3171204","Vespasiano","MG",127601
"3089","3171303","Viçosa","MG",78846
"3090","3171402","Vieiras","MG",3608
"3091","3171501","Mathias Lobato","MG",3203
"3092","3171600","Virgem da Lapa","MG",13752
"3093","3171709","Virgínia","MG",8674
"3094","3171808","Virginópolis","MG",10510
"3095","3171907","Virgolândia","MG",5380
"3096","3172004","Visconde do Rio Branco","MG",42564
"3097","3172103","Volta Grande","MG",5252
"3098","3172202","Wenceslau Braz","MG",2552
"3099","3200102","Afonso Cláudio","ES",30586
"3100","3200136","Águia Branca","ES",9642
"3101","3200169","Água Doce do Norte","ES",11019
"3102","3200201","Alegre","ES",30084
"3103","3200300","Alfredo Chaves","ES",14601
"3104","3200359","Alto Rio Novo","ES",7836
"3105","3200409","Anchieta","ES",29263
"3106","3200508","Apiacá","ES",7567
"3107","3200607","Aracruz","ES",101220
"3108","3200706","Atílio Vivacqua","ES",11936
"3109","3200805","Baixo Guandu","ES",30998
"3110","3200904","Barra de São Francisco","ES",44650
"3111","3201001","Boa Esperança","ES",15037
"3112","3201100","Bom Jesus do Norte","ES",9936
"3113","3201159","Brejetuba","ES",12404
"3114","3201209","Cachoeiro de Itapemirim","ES",208972
"3115","3201308","Cariacica","ES",381285
"3116","3201407","Castelo","ES",37534
"3117","3201506","Colatina","ES",122499
"3118","3201605","Conceição da Barra","ES",31063
"3119","3201704","Conceição do Castelo","ES",12723
"3120","3201803","Divino de São Lourenço","ES",4304
"3121","3201902","Domingos Martins","ES",33850
"3122","3202009","Dores do Rio Preto","ES",6749
"3123","3202108","Ecoporanga","ES",22923
"3124","3202207","Fundão","ES",21509
"3125","3202256","Governador Lindenberg","ES",12709
"3126","3202306","Guaçuí","ES",30867
"3127","3202405","Guarapari","ES",124859
"3128","3202454","Ibatiba","ES",26082
"3129","3202504","Ibiraçu","ES",12479
"3130","3202553","Ibitirama","ES",8889
"3131","3202603","Iconha","ES",13860
"3132","3202652","Irupi","ES",13377
"3133","3202702","Itaguaçu","ES",14066
"3134","3202801","Itapemirim","ES",34348
"3135","3202900","Itarana","ES",10555
"3136","3203007","Iúna","ES",29161
"3137","3203056","Jaguaré","ES",30477
"3138","3203106","Jerônimo Monteiro","ES",12192
"3139","3203130","João Neiva","ES",16668
"3140","3203163","Laranja da Terra","ES",10947
"3141","3203205","Linhares","ES",173555
"3142","3203304","Mantenópolis","ES",15350
"3143","3203320","Marataízes","ES",38499
"3144","3203346","Marechal Floriano","ES",16694
"3145","3203353","Marilândia","ES",12833
"3146","3203403","Mimoso do Sul","ES",26153
"3147","3203502","Montanha","ES",18833
"3148","3203601","Mucurici","ES",5524
"3149","3203700","Muniz Freire","ES",17465
"3150","3203809","Muqui","ES",15449
"3151","3203908","Nova Venécia","ES",50110
"3152","3204005","Pancas","ES",23184
"3153","3204054","Pedro Canário","ES",26184
"3154","3204104","Pinheiros","ES",27047
"3155","3204203","Piúma","ES",21711
"3156","3204252","Ponto Belo","ES",7863
"3157","3204302","Presidente Kennedy","ES",11574
"3158","3204351","Rio Bananal","ES",19141
"3159","3204401","Rio Novo do Sul","ES",11622
"3160","3204500","Santa Leopoldina","ES",12224
"3161","3204559","Santa Maria de Jetibá","ES",40431
"3162","3204609","Santa Teresa","ES",23590
"3163","3204658","São Domingos do Norte","ES",8638
"3164","3204708","São Gabriel da Palha","ES",37947
"3165","3204807","São José do Calçado","ES",10556
"3166","3204906","São Mateus","ES",130611
"3167","3204955","São Roque do Canaã","ES",12415
"3168","3205002","Serra","ES",517510
"3169","3205010","Sooretama","ES",30070
"3170","3205036","Vargem Alta","ES",21402
"3171","3205069","Venda Nova do Imigrante","ES",25277
"3172","3205101","Viana","ES",78239
"3173","3205150","Vila Pavão","ES",9208
"3174","3205176","Vila Valério","ES",14080
"3175","3205200","Vila Velha","ES",493838
"3176","3205309","Vitória","ES",362097
"3177","3300100","Angra dos Reis","RJ",203785
"3178","3300159","Aperibé","RJ",11759
"3179","3300209","Araruama","RJ",132400
"3180","3300225","Areal","RJ",12572
"3181","3300233","Armação dos Búzios","RJ",33870
"3182","3300258","Arraial do Cabo","RJ",30349
"3183","3300308","Barra do Piraí","RJ",100374
"3184","3300407","Barra Mansa","RJ",184412
"3185","3300456","Belford Roxo","RJ",510906
"3186","3300506","Bom Jardim","RJ",27446
"3187","3300605","Bom Jesus do Itabapoana","RJ",37096
"3188","3300704","Cabo Frio","RJ",226525
"3189","3300803","Cachoeiras de Macacu","RJ",58937
"3190","3300902","Cambuci","RJ",15505
"3191","3300936","Carapebus","RJ",16301
"3192","3300951","Comendador Levy Gasparian","RJ",8561
"3193","3301009","Campos dos Goytacazes","RJ",507548
"3194","3301108","Cantagalo","RJ",20172
"3195","3301157","Cardoso Moreira","RJ",12823
"3196","3301207","Carmo","RJ",18895
"3197","3301306","Casimiro de Abreu","RJ",44184
"3198","3301405","Conceição de Macabu","RJ",23228
"3199","3301504","Cordeiro","RJ",21926
"3200","3301603","Duas Barras","RJ",11492
"3201","3301702","Duque de Caxias","RJ",919596
"3202","3301801","Engenheiro Paulo de Frontin","RJ",14002
"3203","3301850","Guapimirim","RJ",60517
"3204","3301876","Iguaba Grande","RJ",28310
"3205","3301900","Itaboraí","RJ",240592
"3206","3302007","Itaguaí","RJ",133019
"3207","3302056","Italva","RJ",15207
"3208","3302106","Itaocara","RJ",23234
"3209","3302205","Itaperuna","RJ",103224
"3210","3302254","Itatiaia","RJ",31805
"3211","3302270","Japeri","RJ",104768
"3212","3302304","Laje do Muriaé","RJ",7355
"3213","3302403","Macaé","RJ",256672
"3214","3302452","Macuco","RJ",5599
"3215","3302502","Magé","RJ",245071
"3216","3302601","Mangaratiba","RJ",44468
"3217","3302700","Maricá","RJ",161207
"3218","3302809","Mendes","RJ",18614
"3219","3302858","Mesquita","RJ",176103
"3220","3302908","Miguel Pereira","RJ",25538
"3221","3303005","Miracema","RJ",27174
"3222","3303104","Natividade","RJ",15317
"3223","3303203","Nilópolis","RJ",162485
"3224","3303302","Niterói","RJ",513584
"3225","3303401","Nova Friburgo","RJ",190631
"3226","3303500","Nova Iguaçu","RJ",821128
"3227","3303609","Paracambi","RJ",52257
"3228","3303708","Paraíba do Sul","RJ",44285
"3229","3303807","Paraty","RJ",43165
"3230","3303856","Paty do Alferes","RJ",27769
"3231","3303906","Petrópolis","RJ",306191
"3232","3303955","Pinheiral","RJ",25156
"3233","3304003","Piraí","RJ",29277
"3234","3304102","Porciúncula","RJ",18847
"3235","3304110","Porto Real","RJ",19683
"3236","3304128","Quatis","RJ",14302
"3237","3304144","Queimados","RJ",150319
"3238","3304151","Quissamã","RJ",24700
"3239","3304201","Resende","RJ",131341
"3240","3304300","Rio Bonito","RJ",60201
"3241","3304409","Rio Claro","RJ",18529
"3242","3304508","Rio das Flores","RJ",9284
"3243","3304524","Rio das Ostras","RJ",150674
"3244","3304557","Rio de Janeiro","RJ",6718903
"3245","3304607","Santa Maria Madalena","RJ",10404
"3246","3304706","Santo Antônio de Pádua","RJ",42479
"3247","3304755","São Francisco de Itabapoana","RJ",42205
"3248","3304805","São Fidélis","RJ",38669
"3249","3304904","São Gonçalo","RJ",1084839
"3250","3305000","São João da Barra","RJ",36102
"3251","3305109","São João de Meriti","RJ",472406
"3252","3305133","São José de Ubá","RJ",7171
"3253","3305158","São José do Vale do Rio Preto","RJ",21795
"3254","3305208","São Pedro da Aldeia","RJ",104476
"3255","3305307","São Sebastião do Alto","RJ",9357
"3256","3305406","Sapucaia","RJ",18228
"3257","3305505","Saquarema","RJ",89170
"3258","3305554","Seropédica","RJ",82312
"3259","3305604","Silva Jardim","RJ",21774
"3260","3305703","Sumidouro","RJ",15623
"3261","3305752","Tanguá","RJ",34309
"3262","3305802","Teresópolis","RJ",182594
"3263","3305901","Trajano de Moraes","RJ",10626
"3264","3306008","Três Rios","RJ",81804
"3265","3306107","Valença","RJ",76523
"3266","3306156","Varre-Sai","RJ",11000
"3267","3306206","Vassouras","RJ",36896
"3268","3306305","Volta Redonda","RJ",273012
"3269","3500105","Adamantina","SP",35068
"3270","3500204","Adolfo","SP",3562
"3271","3500303","Aguaí","SP",36305
"3272","3500402","Águas da Prata","SP",8180
"3273","3500501","Águas de Lindóia","SP",18705
"3274","3500550","Águas de Santa Bárbara","SP",6075
"3275","3500600","Águas de São Pedro","SP",3451
"3276","3500709","Agudos","SP",37214
"3277","3500758","Alambari","SP",6025
"3278","3500808","Alfredo Marcondes","SP",4166
"3279","3500907","Altair","SP",4160
"3280","3501004","Altinópolis","SP",16184
"3281","3501103","Alto Alegre","SP",4099
"3282","3501152","Alumínio","SP",18628
"3283","3501202","Álvares Florence","SP",3679
"3284","3501301","Álvares Machado","SP",24915
"3285","3501400","Álvaro de Carvalho","SP",5227
"3286","3501509","Alvinlândia","SP",3222
"3287","3501608","Americana","SP",239597
"3288","3501707","Américo Brasiliense","SP",40504
"3289","3501806","Américo de Campos","SP",5969
"3290","3501905","Amparo","SP",72195
"3291","3502002","Analândia","SP",4995
"3292","3502101","Andradina","SP",57157
"3293","3502200","Angatuba","SP",25228
"3294","3502309","Anhembi","SP",6724
"3295","3502408","Anhumas","SP",4115
"3296","3502507","Aparecida","SP",36157
"3297","3502606","Aparecida d'Oeste","SP",4196
"3298","3502705","Apiaí","SP",24374
"3299","3502754","Araçariguama","SP",22364
"3300","3502804","Araçatuba","SP",197016
"3301","3502903","Araçoiaba da Serra","SP",34146
"3302","3503000","Aramina","SP",5620
"3303","3503109","Arandu","SP",6357
"3304","3503158","Arapeí","SP",2469
"3305","3503208","Araraquara","SP",236072
"3306","3503307","Araras","SP",134236
"3307","3503356","Arco-Íris","SP",1791
"3308","3503406","Arealva","SP",8560
"3309","3503505","Areias","SP",3886
"3310","3503604","Areiópolis","SP",11129
"3311","3503703","Ariranha","SP",9668
"3312","3503802","Artur Nogueira","SP",54408
"3313","3503901","Arujá","SP",89824
"3314","3503950","Aspásia","SP",1822
"3315","3504008","Assis","SP",104386
"3316","3504107","Atibaia","SP",142761
"3317","3504206","Auriflama","SP",15189
"3318","3504305","Avaí","SP",5403
"3319","3504404","Avanhandava","SP",13649
"3320","3504503","Avaré","SP",90655
"3321","3504602","Bady Bassitt","SP",17502
"3322","3504701","Balbinos","SP",5735
